cen_x,cen_y,xmin,ymin,xmax,ymax
547,461,510.669,432.7881,584.4095,490.93823
665,366,640.1728,345.87918,691.52545,387.1748
1874,518,1828.3727,479.74158,1920.8477,558.15424
1626,424,1586.6788,400.96118,1665.3501,447.22437
1065,757,1001.0368,684.05304,1130.4886,831.05334
890,347,870.68085,328.0616,910.5599,367.62466
718,325,698.23596,312.47287,739.0234,338.60245
904,455,872.3909,427.91125,935.67566,483.5137
1373,870,1274.4076,795.1414,1472.2606,946.4143
797,288,780.5512,275.5448,814.85693,301.20453
935,293,918.00684,281.58603,952.0186,306.00885
1383,353,1357.5302,334.5929,1409.2241,373.04633
1383,353,1357.5302,334.5929,1409.2241,373.04633
1373,871,1274.7437,795.59436,1472.0446,946.4932
357,304,321.12866,274.9488,392.8869,334.67865
975,276,959.9627,268.1708,990.0531,285.50778
1465,218,1418.6793,185.12271,1511.7025,252.45265
1132,282,1118.0331,273.05594,1146.7009,292.28848
1276,310,1261.3695,298.87207,1291.0696,322.54855
1015,262,1002.5933,252.73608,1029.1052,271.42694
1465,218,1419.0282,184.90645,1511.7863,251.99426
356,305,320.50653,275.25528,392.9093,335.39957
561,216,542.8004,207.33679,580.9188,226.6059
1128,281,1111.5764,271.7398,1145.0363,291.19382
904,455,872.3909,427.91125,935.67566,483.5137
935,292,917.4206,279.8849,953.0982,305.45416
585,444,549.1759,417.7822,621.9955,471.23645
374,739,296.19742,675.27716,452.2212,804.34045
1853,822,1786.7427,746.8169,1920.7598,898.6249
1448,941,1337.5288,857.9969,1559.4629,1025.326
1634,428,1593.0468,405.36224,1676.6948,451.7249
1694,620,1621.0922,573.8229,1768.261,667.96857
1186,341,1166.7407,326.1085,1205.45,356.91553
1414,359,1388.2102,342.31995,1440.2063,377.20087
1585,282,1557.7094,264.13675,1614.2009,299.90643
936,297,918.86847,284.91544,953.89685,310.586
915,474,901.4492,444.99707,929.6238,504.2673
1224,264,1209.7051,254.61131,1239.0216,274.65442
1189,280,1178.0793,271.0576,1200.6881,288.96176
792,290,774.76917,277.87183,809.64874,303.49167
916,487,902.0855,467.9435,930.07794,506.3916
792,290,774.216,277.70514,809.7918,303.26996
1186,277,1174.3229,269.63086,1199.5012,285.97205
1244,424,1209.6255,398.5848,1278.5914,449.8911
974,350,954.45703,334.11908,994.32196,367.33353
1370,869,1268.0667,792.93164,1473.1132,946.1471
1165,373,1140.5079,352.4695,1190.7867,393.75406
899,398,871.089,374.49045,927.3584,421.52722
197,876,0.96368754,681.10095,393.8838,1072.401
893,353,874.03516,337.2594,912.91156,369.81677
973,567,924.90045,518.404,1022.63635,616.242
987,275,972.2725,263.54337,1002.55493,286.54294
946,265,930.80005,257.59595,961.4635,274.00565
1061,264,1047.7845,252.68748,1075.1327,276.29395
973,567,924.7721,518.4543,1022.75854,616.0129
961,319,944.6735,304.57095,977.34534,334.67
959,323,941.3203,307.3008,978.3834,340.00912
1371,869,1268.4379,792.9995,1474.0521,946.5489
197,876,0.59936523,681.6259,395.01456,1072.3629
896,361,871.57355,337.5095,921.0528,385.3207
597,435,562.5061,410.9385,633.1012,460.23254
388,686,323.70557,636.5465,453.51633,735.60724
1249,723,1174.8807,669.44257,1323.53,778.55597
1412,474,1370.6996,444.29062,1454.9023,504.3048
952,580,897.5338,520.4405,1008.0166,641.277
1417,369,1390.1566,352.89893,1444.7463,386.959
653,355,630.27454,337.41055,677.2429,374.56268
1606,425,1565.9226,400.59708,1646.9108,449.60983
757,298,738.07745,283.43277,776.03564,314.23373
837,282,819.13556,270.80557,856.19916,293.21295
982,310,963.47473,295.70377,1001.71234,325.6335
703,328,682.8102,311.6188,723.8048,345.3658
1893,543,1866.3394,510.8135,1920.9164,576.8292
1886,740,1852.2051,687.51154,1920.4165,793.4795
892,271,877.85046,262.53336,907.5459,280.44458
1222,267,1210.2676,258.20447,1234.9415,277.38428
1260,284,1246.1233,274.28232,1274.5361,295.51294
757,298,738.0252,283.45883,776.131,314.04224
1887,741,1853.1017,687.675,1921.0497,796.0134
902,426,873.7276,402.9963,931.0782,450.61127
195,867,-1.4003078,663.9057,393.0664,1071.8442
377,294,344.18027,273.8417,410.5061,315.68582
1736,330,1699.8737,308.00464,1772.2411,353.19843
1000,417,972.8069,393.07877,1028.9362,441.59872
1395,452,1345.8003,411.07782,1446.1051,494.493
969,374,947.12744,354.83823,992.29266,393.7688
1358,346,1335.7283,331.32956,1380.7135,361.46854
1175,339,1156.4781,324.3208,1194.205,354.17297
1121,343,1103.0912,328.68893,1139.1678,358.66074
986,280,969.1495,268.08673,1003.6268,292.61356
893,338,875.29877,322.1243,912.31696,354.22723
502,239,480.57297,220.91277,525.14703,258.92032
1089,790,1008.5717,712.1811,1169.9319,867.9277
938,290,923.2996,278.86472,953.90515,301.88846
1089,790,1008.5966,712.2318,1170.2838,868.0027
911,309,897.19556,297.50977,926.1256,320.84335
1115,302,1100.7605,290.014,1129.6035,314.58722
1260,281,1246.3408,271.21466,1274.935,292.2654
938,290,923.2996,278.86472,953.90515,301.88846
1113,298,1098.0599,283.28964,1129.0662,313.01404
969,374,947.12744,354.83823,992.29266,393.7688
985,280,968.3047,268.02365,1003.1599,292.49664
1395,452,1345.4836,411.14865,1446.1516,494.53256
893,338,875.29877,322.1243,912.31696,354.22723
530,220,515.4394,206.82263,546.2621,233.61928
195,867,-1.4444948,663.1755,393.18793,1072.6163
986,625,894.55817,509.85443,1078.5496,741.8881
330,803,251.76569,740.79456,409.98236,865.6064
1590,1037,1465.6357,996.4351,1714.9905,1078.2598
550,478,510.27005,446.06253,590.2121,510.20996
1543,404,1507.8286,382.94702,1579.0361,425.16232
1682,695,1602.6047,638.05896,1762.1078,753.1118
1361,437,1322.3335,407.92813,1400.8037,467.20972
911,413,883.2819,390.40833,939.6066,436.97635
1171,383,1145.1344,363.4327,1198.4738,403.72217
912,316,895.0477,300.45065,930.06256,332.17258
677,359,652.62335,340.25317,702.5805,378.5829
1162,317,1146.3568,304.03293,1179.0463,330.205
767,293,745.1785,274.02408,789.1131,313.7433
1106,308,1091.5056,291.67218,1122.1711,325.26166
1107,300,1091.8887,276.91525,1122.2621,323.72366
799,282,779.642,265.75168,819.8226,299.6887
1267,288,1252.35,274.59628,1283.3934,302.722
799,282,779.642,265.75168,819.8226,299.6887
978,271,962.96075,256.3408,993.7973,286.00385
766,293,744.6543,272.8635,788.357,314.07913
876,276,861.20404,268.7284,891.4055,284.93597
978,271,962.96075,256.3408,993.7973,286.00385
1682,695,1602.6425,638.13184,1762.1805,752.54846
1120,567,1067.7072,528.87256,1174.2524,605.91956
982,609,929.4801,566.3109,1034.9285,652.5097
1026,443,992.93164,418.92487,1060.2529,468.72946
1746,348,1706.482,323.32715,1787.1249,374.4545
896,366,875.7536,349.0041,917.26105,384.2089
1333,423,1296.5531,392.02048,1369.971,455.84668
1222,423,1187.7458,394.9101,1257.2213,451.76804
1132,351,1109.4426,336.7808,1155.4451,366.5369
1175,335,1156.9508,320.2238,1193.5046,351.07193
1894,736,1869.0555,686.28485,1920.209,786.6381
653,357,629.971,336.83487,677.4115,377.31924
764,300,746.95374,289.99075,782.38934,311.904
1344,338,1322.8735,323.11578,1366.3607,353.1751
973,280,958.65234,270.42758,988.45123,290.66968
1584,640,1501.8512,576.4733,1667.816,704.7267
578,210,560.23425,196.68338,597.03046,223.66985
1584,640,1500.5905,576.70264,1667.7853,704.7915
1184,283,1172.498,274.69696,1196.7472,292.89252
1444,222,1414.8572,198.40784,1474.2814,246.5029
1061,260,1046.7244,252.11348,1075.716,269.5622
1222,423,1187.907,394.85538,1257.1862,451.70502
1333,423,1296.5415,391.78693,1369.681,455.94055
981,609,929.22015,566.4573,1034.5995,652.5604
1175,335,1156.9508,320.2238,1193.5046,351.07193
973,280,958.65234,270.42758,988.45123,290.66968
1277,778,1196.5908,715.79333,1358.2233,841.0045
1794,483,1741.0948,448.0785,1847.74,519.35455
474,611,421.44754,567.9043,527.00714,654.8517
972,633,918.08466,586.5574,1026.8673,680.7932
1600,522,1465.596,420.37286,1736.0485,624.818
358,823,277.13797,751.4171,440.8532,895.81
1359,346,1335.8479,329.61368,1382.223,363.4878
1003,415,977.32477,394.3531,1029.504,435.90176
1176,393,1147.3805,372.3724,1205.0132,414.93948
1365,509,1308.7844,461.71432,1423.1423,557.366
1317,414,1278.959,383.54788,1356.3126,446.36322
683,345,660.4078,327.56168,706.6948,364.3635
756,308,736.9919,294.00217,775.06616,323.03296
902,388,876.09015,356.68744,928.00494,419.68677
871,273,854.46436,260.76868,888.6952,285.679
950,410,939.1478,389.79926,961.206,430.59232
1178,284,1158.0513,272.98026,1198.0897,295.95105
984,301,969.3784,290.53973,1000.2714,312.23642
902,388,876.188,357.07254,928.02136,419.42273
1016,283,1004.0227,273.92215,1028.7914,293.56534
919,266,905.63293,257.1903,933.0418,276.55478
1366,509,1308.9407,461.56067,1423.3788,557.3268
358,823,276.48447,751.4252,441.05405,895.4635
1599,522,1464.7384,420.20618,1734.8615,624.37024
756,308,736.9919,294.00217,775.06616,323.03296
950,410,939.1478,389.79926,961.206,430.59232
683,345,660.4078,327.56168,706.6948,364.3635
1706,584,1620.397,502.77005,1792.9979,666.6435
1534,1030,1414.5615,983.5811,1654.799,1077.5735
918,402,892.1829,378.68,945.50287,426.9979
1529,391,1491.575,365.8535,1568.0073,416.96954
1406,364,1378.5209,346.70917,1434.0414,382.37222
1359,345,1338.9426,327.6236,1380.8926,363.73334
1311,321,1292.9496,308.17664,1331.0001,334.35727
895,348,875.3857,324.68677,916.44385,371.51248
895,347,874.83,324.1551,915.951,371.09055
1286,314,1272.3303,302.3335,1299.8925,325.83728
895,310,876.5777,294.26923,914.7528,326.1084
1269,269,1248.2477,256.13016,1290.0292,282.98755
895,333,874.5864,297.7028,915.6729,369.90466
1194,269,1173.2788,257.66592,1214.8499,282.21826
1202,270,1186.9064,257.84106,1217.3914,283.34705
1529,391,1491.9995,365.4003,1567.7896,417.18088
1217,670,1150.8195,621.2547,1283.8328,719.5734
1308,475,1264.5094,441.74408,1352.5527,508.93243
910,455,880.0153,427.53705,941.2889,484.1736
986,394,960.0846,373.7209,1012.61066,415.21274
1279,397,1246.3633,373.98538,1313.4043,421.13956
1445,353,1406.169,319.00934,1485.0284,387.54166
1606,559,1533.206,516.001,1679.4802,602.9264
1661,445,1618.0869,417.25467,1704.3796,473.58417
1437,505,1419.7004,482.85284,1455.2184,527.6159
1105,317,1088.7181,305.7111,1121.9015,329.92532
1156,309,1137.413,295.51776,1174.7266,323.24384
948,293,933.50507,282.36905,962.6618,305.55154
987,295,971.7133,284.1282,1002.7172,306.52722
1264,283,1248.3842,271.50247,1281.1083,295.8588
1319,324,1300.376,311.60596,1339.1548,336.91867
1894,530,1869.2375,499.9518,1920.1008,561.2641
1848,371,1801.1791,335.88052,1896.662,406.4677
941,266,926.3093,258.6751,956.16156,273.61127
1179,287,1163.0419,277.6031,1195.879,296.513
1849,370,1801.4374,335.18842,1896.6895,406.05655
1436,495,1419.2706,465.20923,1453.2068,525.36523
1123,278,1111.2985,267.82904,1135.5873,288.64313
1605,559,1531.767,515.92554,1679.663,602.4509
1124,882,1018.6089,757.32074,1230.6793,1007.99255
293,287,252.76543,248.14767,333.65076,326.4823
1027,552,976.27026,515.5808,1078.0455,589.0737
1515,393,1481.064,374.2068,1549.1532,413.35358
50,532,-0.23034438,492.3235,101.440834,572.80365
932,439,898.6666,408.89658,965.7355,470.86343
1878,533,1837.4396,495.0244,1920.3428,571.3356
1397,353,1372.0575,335.86395,1423.3015,370.55472
1229,378,1203.2308,357.76608,1256.7234,399.64807
976,304,960.06647,292.00854,993.93317,316.79703
908,359,886.04004,338.7053,930.2116,380.96967
1161,309,1144.8623,296.54803,1177.995,321.90738
941,293,925.7049,283.12985,957.21246,303.087
911,321,894.0773,308.16513,928.98975,334.79672
1104,295,1090.0083,281.60706,1118.8589,308.94955
1105,297,1093.1768,285.2509,1116.834,309.79926
1020,277,1008.26624,266.3802,1033.1816,288.76816
1020,273,1007.98065,260.45328,1033.5865,286.42532
910,324,890.6169,311.85013,929.83997,337.9381
1178,267,1164.4008,256.74207,1191.8042,278.33154
1752,483,1701.7306,451.68954,1804.2671,514.61945
1597,415,1558.3687,392.3713,1636.3754,439.4644
977,382,954.66144,363.6341,1001.12317,402.0484
1421,362,1394.3334,344.76913,1448.0223,380.59793
899,383,874.65,362.95004,924.6783,403.6251
1369,450,1332.8145,420.31573,1406.2762,480.06458
1132,352,1107.009,333.93753,1157.9371,371.74454
1106,290,1090.0176,276.13254,1122.0011,304.42072
1017,280,1003.57947,270.43716,1030.7692,291.02963
1160,299,1143.1139,286.9362,1177.1975,312.89386
1212,262,1189.0522,251.20229,1236.413,273.7477
1074,265,1062.1062,255.32573,1087.4417,275.45654
1270,279,1257.3125,266.0968,1283.2512,292.14297
1342,209,1328.135,198.83237,1356.4207,220.38487
438,655,377.8081,606.576,498.87476,703.65625
1302,410,1267.3468,388.2231,1337.2921,432.92868
1387,504,1332.8779,469.43997,1442.2899,540.1297
651,358,623.93896,339.5115,679.70703,377.84927
1009,436,978.1385,408.90543,1040.8865,464.08047
882,360,858.44666,341.75003,905.6796,379.92316
1499,389,1465.7532,369.3948,1532.6613,409.26602
987,382,962.475,363.91934,1011.7549,400.24496
722,316,699.61566,299.59515,744.7262,333.84213
1318,325,1297.1333,308.9397,1338.8983,341.2037
972,337,952.92816,323.03558,991.8646,352.13565
779,296,759.2458,284.80063,798.96826,308.83063
947,285,930.2575,274.51685,965.1329,296.75455
973,497,959.12305,472.71265,987.80835,523.1631
1056,262,1040.4255,250.67052,1073.029,273.49756
906,269,891.1679,259.389,922.5842,279.1002
1421,221,1389.7812,197.45546,1454.1901,245.73698
946,281,928.69714,269.49582,963.9404,292.91772
1422,222,1389.7446,197.91164,1454.4802,246.75888
1284,312,1269.852,301.31665,1298.768,323.88437
979,301,958.32587,288.23685,1000.0434,314.75763
1016,285,1002.0065,275.78967,1031.5068,295.4401
973,497,959.12305,472.71265,987.80835,523.1631
990,279,975.1127,268.53174,1005.83545,289.51776
1058,510,1013.2893,479.43518,1102.9891,541.6234
599,421,566.5197,396.50632,631.55493,445.76715
1202,994,1094.4631,911.05426,1310.7457,1078.5621
967,380,942.3058,360.1967,992.5691,400.60226
775,295,754.21967,281.4189,797.19434,309.88467
912,318,895.151,304.29254,930.1194,332.85226
972,316,954.91394,303.17334,990.7351,330.51642
1166,290,1149.9022,278.0156,1183.9727,302.3603
935,292,919.4007,281.43985,952.02094,304.46317
983,272,963.93964,258.83914,1002.66724,285.5172
596,202,571.7908,188.5483,621.5076,215.74979
1018,268,1006.0702,259.30408,1031.7931,278.48444
1201,267,1185.0209,259.28577,1218.1377,276.02356
983,272,964.53467,259.70334,1001.8992,285.00107
553,224,535.3294,212.84244,571.866,235.92355
1159,287,1136.2968,275.7449,1182.8682,300.0056
775,295,754.21967,281.4189,797.19434,309.88467
972,316,954.91394,303.17334,990.7351,330.51642
556,220,536.67944,209.88245,576.51874,230.76979
1499,526,1482.5201,513.744,1516.5647,539.1871
1018,268,1006.0702,259.30408,1031.7931,278.48444
1473,378,1443.1846,359.50647,1504.6388,396.7393
937,291,916.58673,278.97498,958.1195,303.4694
1031,597,1012.6115,572.603,1049.6788,622.1055
1695,608,1615.8795,555.7224,1775.3654,661.56104
1695,608,1614.8395,556.0372,1775.506,661.57715
1263,287,1248.7709,274.65704,1278.2828,301.14847
899,272,882.58203,263.95724,915.5645,281.0356
1024,279,1013.36206,269.05344,1036.2944,289.12234
1031,578,1012.7428,544.0406,1050.1992,613.70496
1065,263,1052.6309,255.18591,1078.996,272.49203
987,422,956.065,395.89456,1019.824,449.21378
975,321,957.70087,306.956,994.11633,335.17984
896,383,871.20374,365.24496,922.6866,401.26163
922,300,904.7784,287.7144,939.5902,313.16443
893,338,874.011,321.15222,913.759,355.21817
715,322,689.67053,301.4542,742.22406,344.121
727,320,689.0243,296.5929,766.7379,344.1861
1329,327,1309.6221,312.2151,1350.0645,342.1176
751,308,737.0373,296.36972,766.75726,320.67978
1705,454,1658.2053,423.44037,1752.2946,485.0291
1500,386,1466.384,366.92062,1535.3557,405.71512
1226,951,1104.933,827.8043,1348.7151,1074.3164
1885,380,1848.7355,351.3765,1922.8627,410.0785
1226,951,1104.9862,828.4612,1348.4125,1075.5343
1005,271,988.9196,260.14487,1023.01685,282.48734
1131,611,1075.192,567.1875,1187.9362,656.5649
1819,705,1724.9768,644.57715,1913.8654,765.9935
594,431,555.5725,404.4254,632.43134,458.5017
568,493,529.2925,462.46768,607.89435,525.06055
664,376,638.40247,357.17157,691.5259,395.637
261,945,159.59566,854.347,363.26804,1035.8951
1719,330,1674.5447,306.21112,1764.3973,355.2108
1515,398,1474.4362,376.79422,1556.4392,420.591
746,312,723.9798,299.58136,768.0246,326.21393
935,287,915.8235,275.9077,954.3853,299.1363
838,282,816.7871,272.6796,859.7596,293.2098
989,293,973.2818,280.83322,1005.29816,306.26923
1031,273,1011.182,261.21356,1052.2438,285.65924
972,285,956.6457,274.67438,987.7255,296.33453
986,261,967.32153,251.47858,1004.8069,271.61884
1038,271,1013.24146,259.42212,1062.841,283.31116
1269,238,1249.524,230.56287,1289.1917,246.59161
1117,265,1108.3196,256.5538,1127.318,274.1651
1024,277,1009.05835,264.38275,1040.1803,290.21613
1414,229,1393.4277,216.00513,1435.9465,243.68417
1082,266,1068.0045,256.40857,1096.0839,275.7832
1425,234,1410.8335,221.36305,1440.7706,247.41354
900,461,865.11316,431.91132,936.0438,490.41458
880,366,854.5915,347.35794,907.02,386.39233
1757,761,1647.713,691.1507,1867.8182,831.8411
1361,512,1308.0281,476.71487,1414.4841,547.505
920,314,903.7729,301.9506,937.8448,327.95596
977,294,961.4481,283.25034,992.58673,305.5719
1670,596,1638.2563,558.1266,1702.8678,635.14594
1214,266,1191.2461,258.00455,1237.9205,275.69354
1074,261,1055.8317,250.95422,1092.602,271.733
493,552,476.95175,528.0953,510.27032,577.25946
1037,265,1024.2628,256.90247,1049.8491,274.5837
1229,266,1218.5128,258.4415,1240.8518,275.4964
879,320,869.61316,307.06097,888.41364,334.42014
1478,241,1465.8795,229.86862,1492.0402,252.84752
1458,239,1440.3458,227.69974,1477.2902,251.42749
880,319,868.28644,304.2501,893.389,334.30536
1757,761,1647.9807,691.6527,1866.6139,832.0263
1173,616,1104.2483,558.79285,1242.569,674.9162
1369,516,1316.3027,480.7761,1423.3777,553.12775
901,428,868.46515,402.816,934.57666,454.24344
531,536,483.7094,499.98877,579.8948,572.3021
1589,548,1518.9109,493.04715,1660.8362,603.9786
1748,332,1708.3795,309.03653,1787.7177,355.45493
1470,375,1436.0269,355.3793,1504.748,394.62772
971,317,954.12506,303.5504,989.09216,332.0945
1649,436,1604.7047,407.89044,1694.4371,464.401
1290,400,1248.8394,371.9746,1332.6534,428.77063
917,306,900.5841,294.02487,935.10144,318.75287
739,311,716.95807,295.71548,762.61707,326.98907
778,298,758.80493,284.65784,798.78925,311.96823
1240,436,1200.2894,400.1557,1281.644,472.21808
1079,782,1053.5361,737.0529,1104.8253,826.9676
176,1028,81.66411,977.41675,272.11697,1079.5427
1005,270,991.2293,259.58456,1020.37427,280.94327
1397,224,1378.2041,211.24539,1417.4366,237.80757
637,397,607.4618,374.38504,667.00635,419.87766
677,341,654.2034,324.03653,701.06665,359.4608
800,287,780.461,275.49503,820.4606,298.953
1142,352,1116.7458,333.3137,1168.3707,371.36267
1240,263,1228.0375,254.88332,1252.025,271.62152
1013,439,977.1235,412.3235,1049.5449,466.12848
1506,509,1448.0443,462.34137,1565.0051,556.9628
1507,389,1470.7008,369.74673,1543.7457,410.24976
336,318,295.1774,288.48038,377.3345,348.54492
973,351,950.4261,334.47824,996.1369,368.9866
899,443,868.0525,413.99884,931.19226,472.13168
1406,524,1346.2128,484.05643,1466.4332,565.27905
992,590,975.6223,563.121,1009.4084,618.83295
903,330,877.1088,299.75986,929.09326,360.69244
1229,264,1215.3059,253.88101,1244.1139,275.1652
1808,478,1777.7097,448.94385,1839.6255,508.82278
1172,277,1153.3844,264.93256,1191.2554,290.66425
901,350,878.3406,339.9808,925.21216,361.25342
1226,262,1212.0282,253.4083,1241.3779,272.27213
991,564,972.8399,528.7287,1009.8294,599.5282
1014,267,1001.13617,256.408,1028.5707,278.68488
1557,614,1477.095,555.4944,1638.4366,674.2431
1381,446,1337.8707,416.75662,1424.505,476.34103
1467,373,1433.7213,352.3503,1500.3817,394.52805
911,399,881.94635,371.08426,941.93524,428.3721
891,350,862.8262,323.4201,919.72876,377.36523
928,294,912.1406,281.2167,944.4974,308.5706
881,269,866.0959,259.12833,896.73645,279.61163
1894,521,1870.1143,478.54633,1918.9438,563.91547
970,278,956.1777,268.03564,984.28033,288.77478
